file,lines,classification,reason
docs/research/ai-history/chapters/ch-62-multimodal-convergence/sources.md,72,KEEP_MD,"Verified sources for multimodal assistant models."
docs/research/ai-history/chapters/ch-62-multimodal-convergence/tier3-proposal.md,41,KEEP_MD,"Reader aid proposal for the multimodal chapter."
docs/research/ai-history/chapters/ch-62-multimodal-convergence/tier3-review.md,31,KEEP_MD,"Review of multimodal chapter reader aids."
docs/research/ai-history/chapters/ch-62-multimodal-convergence/timeline.md,33,KEEP_MD,"Timeline of multimodal research from CLIP to Sora."
docs/research/ai-history/chapters/ch-63-inference-economics/brief.md,82,KEEP_MD,"Research brief for chapter on inference serving."
docs/research/ai-history/chapters/ch-63-inference-economics/infrastructure-log.md,54,KEEP_MD,"Technical metrics for KV cache and serving throughput."
docs/research/ai-history/chapters/ch-63-inference-economics/open-questions.md,24,KEEP_MD,"Tracking gaps in serving and quantization research."
docs/research/ai-history/chapters/ch-63-inference-economics/people.md,35,KEEP_MD,"Key figures behind vLLM, FlashAttention, and Orca."
docs/research/ai-history/chapters/ch-63-inference-economics/scene-sketches.md,80,KEEP_MD,"Scene sketches for the inference economics story."
docs/research/ai-history/chapters/ch-63-inference-economics/sources.md,69,KEEP_MD,"Verified sources for serving and optimization."
docs/research/ai-history/chapters/ch-63-inference-economics/tier3-proposal.md,85,KEEP_MD,"Proposed reader aids for the inference chapter."
docs/research/ai-history/chapters/ch-63-inference-economics/tier3-review.md,45,KEEP_MD,"Review of inference chapter reader aids."
docs/research/ai-history/chapters/ch-63-inference-economics/timeline.md,22,KEEP_MD,"Timeline of serving and optimization research."
docs/research/ai-history/chapters/ch-64-the-edge-compute-bottleneck/brief.md,80,KEEP_MD,"Research brief for chapter on mobile/edge AI."
docs/research/ai-history/chapters/ch-64-the-edge-compute-bottleneck/infrastructure-log.md,43,KEEP_MD,"Technical metrics for on-device accelerators and models."
docs/research/ai-history/chapters/ch-64-the-edge-compute-bottleneck/open-questions.md,25,KEEP_MD,"Tracking gaps in edge silicon and model research."
docs/research/ai-history/chapters/ch-64-the-edge-compute-bottleneck/people.md,24,KEEP_MD,"Hardware and software leads for mobile AI."
docs/research/ai-history/chapters/ch-64-the-edge-compute-bottleneck/scene-sketches.md,66,KEEP_MD,"Scene sketches for the edge compute narrative."
docs/research/ai-history/chapters/ch-64-the-edge-compute-bottleneck/sources.md,72,KEEP_MD,"Verified sources for on-device and private cloud AI."
docs/research/ai-history/chapters/ch-64-the-edge-compute-bottleneck/tier3-proposal.md,47,KEEP_MD,"Proposed reader aids for the edge AI chapter."
docs/research/ai-history/chapters/ch-64-the-edge-compute-bottleneck/tier3-review.md,38,KEEP_MD,"Review of edge AI chapter reader aids."
docs/research/ai-history/chapters/ch-64-the-edge-compute-bottleneck/timeline.md,23,KEEP_MD,"Timeline of on-device ML from 2017 to Apple Intelligence."
docs/research/ai-history/chapters/ch-65-the-open-weights-rebellion/brief.md,91,KEEP_MD,"Research brief for chapter on open weights and LLaMA."
docs/research/ai-history/chapters/ch-65-the-open-weights-rebellion/infrastructure-log.md,45,KEEP_MD,"Active research log for AI history chapter 65."
docs/research/ai-history/chapters/ch-65-the-open-weights-rebellion/open-questions.md,27,KEEP_MD,"Tracking unresolved research questions for chapter 65."
docs/research/ai-history/chapters/ch-65-the-open-weights-rebellion/people.md,21,KEEP_MD,"Biography and role tracking for key figures in chapter 65."
docs/research/ai-history/chapters/ch-65-the-open-weights-rebellion/scene-sketches.md,69,KEEP_MD,"Narrative structure and scene planning for chapter 65."
docs/research/ai-history/chapters/ch-65-the-open-weights-rebellion/sources.md,60,KEEP_MD,"Primary and secondary source matrix for chapter 65 research."
docs/research/ai-history/chapters/ch-65-the-open-weights-rebellion/tier3-proposal.md,43,KEEP_MD,"Active proposal for chapter-specific reader aids."
docs/research/ai-history/chapters/ch-65-the-open-weights-rebellion/tier3-review.md,27,KEEP_MD,"Review results for the proposed chapter 65 reader aids."
docs/research/ai-history/chapters/ch-65-the-open-weights-rebellion/timeline.md,21,KEEP_MD,"Chronological mapping of events for chapter 65."
docs/research/ai-history/chapters/ch-66-benchmark-wars/brief.md,55,KEEP_MD,"Core research brief and thesis definition for chapter 66."
docs/research/ai-history/chapters/ch-66-benchmark-wars/infrastructure-log.md,38,KEEP_MD,"Technical infrastructure tracking for evaluation systems in chapter 66."
docs/research/ai-history/chapters/ch-66-benchmark-wars/open-questions.md,23,KEEP_MD,"Tracking unresolved research questions for chapter 66."
docs/research/ai-history/chapters/ch-66-benchmark-wars/people.md,16,KEEP_MD,"Key researchers and institutions tracked for chapter 66."
docs/research/ai-history/chapters/ch-66-benchmark-wars/scene-sketches.md,51,KEEP_MD,"Narrative structure and scene planning for chapter 66."
docs/research/ai-history/chapters/ch-66-benchmark-wars/sources.md,54,KEEP_MD,"Primary source matrix and claim verification for chapter 66."
docs/research/ai-history/chapters/ch-66-benchmark-wars/tier3-proposal.md,53,KEEP_MD,"Active proposal for chapter-specific reader aids."
docs/research/ai-history/chapters/ch-66-benchmark-wars/tier3-review.md,39,KEEP_MD,"Review results for the proposed chapter 66 reader aids."
docs/research/ai-history/chapters/ch-66-benchmark-wars/timeline.md,14,KEEP_MD,"Chronological mapping of evaluation milestones for chapter 66."
docs/research/ai-history/chapters/ch-67-the-monopoly/brief.md,78,KEEP_MD,"Core research brief and thesis definition for chapter 67."
docs/research/ai-history/chapters/ch-67-the-monopoly/infrastructure-log.md,40,KEEP_MD,"Tracking compute, cloud, and partnership infrastructure for chapter 67."
docs/research/ai-history/chapters/ch-67-the-monopoly/open-questions.md,26,KEEP_MD,"Tracking unresolved research questions for chapter 67."
docs/research/ai-history/chapters/ch-67-the-monopoly/people.md,15,KEEP_MD,"Institutional and leadership tracking for chapter 67."
docs/research/ai-history/chapters/ch-67-the-monopoly/scene-sketches.md,69,KEEP_MD,"Narrative structure and scene planning for chapter 67."
docs/research/ai-history/chapters/ch-67-the-monopoly/sources.md,58,KEEP_MD,"Primary source matrix and corporate filing verification for chapter 67."
docs/research/ai-history/chapters/ch-67-the-monopoly/tier3-proposal.md,56,KEEP_MD,"Active proposal for chapter-specific reader aids."
docs/research/ai-history/chapters/ch-67-the-monopoly/tier3-review.md,35,KEEP_MD,"Review results for the proposed chapter 67 reader aids."
docs/research/ai-history/chapters/ch-67-the-monopoly/timeline.md,26,KEEP_MD,"Chronological mapping of partnerships and regulatory actions for chapter 67."
docs/research/ai-history/chapters/ch-68-data-labor-and-the-copyright-reckoning/brief.md,88,KEEP_MD,"Core research brief and thesis definition for chapter 68."
docs/research/ai-history/chapters/ch-68-data-labor-and-the-copyright-reckoning/infrastructure-log.md,44,KEEP_MD,"Tracking data pipelines, labor, and legal infrastructure for chapter 68."
docs/research/ai-history/chapters/ch-68-data-labor-and-the-copyright-reckoning/open-questions.md,28,KEEP_MD,"Tracking unresolved research questions for chapter 68."
docs/research/ai-history/chapters/ch-68-data-labor-and-the-copyright-reckoning/people.md,30,KEEP_MD,"Tracking labor groups, litigants, and researchers for chapter 68."
docs/research/ai-history/chapters/ch-68-data-labor-and-the-copyright-reckoning/scene-sketches.md,68,KEEP_MD,"Narrative structure and scene planning for chapter 68."
docs/research/ai-history/chapters/ch-68-data-labor-and-the-copyright-reckoning/sources.md,77,KEEP_MD,"Primary source matrix including court records for chapter 68."
docs/research/ai-history/chapters/ch-68-data-labor-and-the-copyright-reckoning/tier3-proposal.md,48,KEEP_MD,"Active proposal for chapter-specific reader aids."
docs/research/ai-history/chapters/ch-68-data-labor-and-the-copyright-reckoning/tier3-review.md,39,KEEP_MD,"Review results for the proposed chapter 68 reader aids."
docs/research/ai-history/chapters/ch-68-data-labor-and-the-copyright-reckoning/timeline.md,32,KEEP_MD,"Chronological mapping of data development and lawsuits for chapter 68."
docs/research/ai-history/chapters/ch-69-the-data-exhaustion-limit/brief.md,123,KEEP_MD,"Core research brief and thesis definition for chapter 69."
docs/research/ai-history/chapters/ch-69-the-data-exhaustion-limit/infrastructure-log.md,27,KEEP_MD,"Tracking token accounting and data refinery systems for chapter 69."
docs/research/ai-history/chapters/ch-69-the-data-exhaustion-limit/open-questions.md,20,KEEP_MD,"Tracking unresolved research questions for chapter 69."
docs/research/ai-history/chapters/ch-69-the-data-exhaustion-limit/people.md,42,KEEP_MD,"Tracking research groups and authors for chapter 69."
docs/research/ai-history/chapters/ch-69-the-data-exhaustion-limit/scene-sketches.md,67,KEEP_MD,"Narrative structure and scene planning for chapter 69."
docs/research/ai-history/chapters/ch-69-the-data-exhaustion-limit/sources.md,67,KEEP_MD,"Primary source matrix and scaling law verification for chapter 69."
docs/research/ai-history/chapters/ch-69-the-data-exhaustion-limit/tier3-proposal.md,62,KEEP_MD,"Active proposal for chapter-specific reader aids."
docs/research/ai-history/chapters/ch-69-the-data-exhaustion-limit/tier3-review.md,49,KEEP_MD,"Review results for the proposed chapter 69 reader aids."
docs/research/ai-history/chapters/ch-69-the-data-exhaustion-limit/timeline.md,26,KEEP_MD,"Chronological mapping of scaling and data research for chapter 69."
docs/research/ai-history/chapters/ch-70-the-energy-grid-collision/brief.md,110,KEEP_MD,"Core research brief and thesis definition for chapter 70."
docs/research/ai-history/chapters/ch-70-the-energy-grid-collision/infrastructure-log.md,20,KEEP_MD,"Tracking power capacity and grid infrastructure for chapter 70."
docs/research/ai-history/chapters/ch-70-the-energy-grid-collision/open-questions.md,11,KEEP_MD,"Tracking unresolved research questions for chapter 70."
docs/research/ai-history/chapters/ch-70-the-energy-grid-collision/people.md,27,KEEP_MD,"Tracking energy analysts, executives, and regulators for chapter 70."
docs/research/ai-history/chapters/ch-70-the-energy-grid-collision/scene-sketches.md,52,KEEP_MD,"Narrative structure and scene planning for chapter 70."
docs/research/ai-history/chapters/ch-70-the-energy-grid-collision/sources.md,64,KEEP_MD,"Primary source matrix for energy and grid research for chapter 70."
docs/research/ai-history/chapters/ch-70-the-energy-grid-collision/tier3-proposal.md,53,KEEP_MD,"Active proposal for chapter-specific reader aids."
docs/research/ai-history/chapters/ch-70-the-energy-grid-collision/tier3-review.md,35,KEEP_MD,"Review results for the proposed chapter 70 reader aids."
docs/research/ai-history/chapters/ch-70-the-energy-grid-collision/timeline.md,23,KEEP_MD,"Chronological mapping of energy and data-center milestones for chapter 70."
docs/research/ai-history/chapters/ch-71-the-chip-war/brief.md,105,KEEP_MD,"Core research brief and thesis definition for chapter 71."
docs/research/ai-history/chapters/ch-71-the-chip-war/infrastructure-log.md,27,KEEP_MD,"Tracking semiconductor manufacturing and export controls for chapter 71."
docs/research/ai-history/chapters/ch-71-the-chip-war/open-questions.md,16,KEEP_MD,"Tracking unresolved research questions for chapter 71."
docs/research/ai-history/chapters/ch-71-the-chip-war/people.md,23,KEEP_MD,"Tracking policy makers, executives, and institutions for chapter 71."
docs/research/ai-history/chapters/ch-71-the-chip-war/scene-sketches.md,57,KEEP_MD,"Narrative structure and scene planning for chapter 71."
docs/research/ai-history/chapters/ch-71-the-chip-war/sources.md,62,KEEP_MD,"Primary source matrix including federal rules for chapter 71."
docs/research/ai-history/chapters/ch-71-the-chip-war/tier3-proposal.md,59,KEEP_MD,"Active proposal for chapter-specific reader aids."
docs/research/ai-history/chapters/ch-71-the-chip-war/tier3-review.md,35,KEEP_MD,"Review results for the proposed chapter 71 reader aids."
docs/research/ai-history/chapters/ch-71-the-chip-war/timeline.md,28,KEEP_MD,"Chronological mapping of export controls and industrial policy for chapter 71."
docs/research/ai-history/chapters/ch-72-the-infinite-datacenter/brief.md,111,KEEP_MD,"Core research brief and thesis definition for the final chapter 72."
docs/research/ai-history/chapters/ch-72-the-infinite-datacenter/infrastructure-log.md,48,KEEP_MD,"Tracking physical datacenter stack and financing for chapter 72."
docs/research/ai-history/chapters/ch-72-the-infinite-datacenter/open-questions.md,22,KEEP_MD,"Tracking unresolved research questions for the book's final chapter."
docs/research/ai-history/chapters/ch-72-the-infinite-datacenter/people.md,41,KEEP_MD,"Tracking key institutional and individual actors for chapter 72."
docs/research/ai-history/chapters/ch-72-the-infinite-datacenter/scene-sketches.md,64,KEEP_MD,"Narrative structure and scene planning for the book's conclusion."
docs/research/ai-history/chapters/ch-72-the-infinite-datacenter/sources.md,71,KEEP_MD,"Primary source matrix for industrial-scale AI infrastructure research."
docs/research/ai-history/chapters/ch-72-the-infinite-datacenter/tier3-proposal.md,42,KEEP_MD,"Active proposal for chapter-specific reader aids."
docs/research/ai-history/chapters/ch-72-the-infinite-datacenter/tier3-review.md,21,KEEP_MD,"Review results for the proposed chapter 72 reader aids."
docs/research/ai-history/chapters/ch-72-the-infinite-datacenter/timeline.md,32,KEEP_MD,"Chronological mapping of massive infrastructure projects for chapter 72."
docs/research/ai-history/comprehensive-roadmap-72-chapters.md,115,KEEP_MD,"Master roadmap for the 72-chapter AI history book."
docs/research/ai-history/modern-coverage-matrix.md,32,KEEP_MD,"Decision matrix for routing late-era themes across chapters."
docs/research/ai-history/READER_AIDS.md,134,KEEP_MD,"Canonical layout definition for AI history reader aids."
docs/research/ai-history/README.md,65,KEEP_MD,"Operational README for the AI history research directory."
docs/research/ai-history/REVIEW_COVERAGE.md,91,KEEP_MD,"Definition of the per-chapter review audit block."
docs/research/ai-history/source-catalog.md,18,KEEP_MD,"Shared bibliography used across multiple book chapters."
docs/research/ai-history/TEAM_WORKFLOW.md,262,KEEP_MD,"Comprehensive operating manual for the AI history book team."
docs/research/fact-grounding-calibration-2026-04-12.md,279,ARCHIVE,"Historical report on fact-grounding model performance."
docs/research/PHASE-1-RESEARCH-REPORT.md,72,ARCHIVE,"Completed historical research report for phase 1."
docs/research/writer-calibration-2026-04-12.md,222,DELETE,"Preliminary report superseded by more rigorous testing."
docs/research/writer-calibration-RIGOROUS-2026-04-12.md,102,ARCHIVE,"Final rigorous writer calibration report for model selection."
docs/residuals-audit-2026-04-24.md,179,ARCHIVE,"Completed audit report classifying needs-citation findings."
docs/review-protocol.md,60,KEEP_MD,"Active cross-family review rules and universal loop protocol."
docs/sessions/2026-04-18-lead-dev-citation-infra.md,84,ARCHIVE,"Historical session handoff for citation infrastructure development."
docs/sessions/2026-04-18-session-2-codex-delegation-sprint.md,38,ARCHIVE,"Completed session record for early Codex delegation tasks."
docs/sessions/2026-04-18-session-3-memory-cleanup-and-quality-scores.md,47,ARCHIVE,"Historical session handoff regarding memory consolidation and quality scores."
docs/sessions/2026-04-19-session-4-pipeline-queue-plus-review-verifier.md,89,ARCHIVE,"Completed session record for pipeline queue and review verification features."
docs/sessions/2026-04-19-session-5-citation-backfill-design.md,318,ARCHIVE,"Detailed historical handoff for the initial citation backfill design."
docs/sessions/2026-04-19-session-5-final.md,219,ARCHIVE,"Final historical record of session 5 pipeline construction."
docs/sessions/2026-04-19-session-6-handoff.md,156,ARCHIVE,"Completed session handoff for content gate development."
docs/sessions/2026-04-20-session-7-handoff.md,171,ARCHIVE,"Historical record of pipeline v3 build and ZTT sweep."
docs/sessions/2026-04-20-session-8-handoff.md,286,ARCHIVE,"Completed session handoff documenting pipeline v3 scaling and failures."
docs/sessions/2026-04-21-session-10-handoff.md,242,ARCHIVE,"Historical handoff for v3 automation and strategic pivot to v4."
docs/sessions/2026-04-21-session-11-handoff.md,276,ARCHIVE,"Completed session record for pipeline v4 construction and dogfooding."
docs/sessions/2026-04-21-session-12-handoff.md,283,ARCHIVE,"Historical handoff for v4 batch wrapper and bug resolution."
docs/sessions/2026-04-21-session-13-handoff.md,298,ARCHIVE,"Completed session record for quality campaign corrections and pilots."
docs/sessions/2026-04-21-session-9-handoff.md,185,ARCHIVE,"Historical record of the section source pool design and implementation."
docs/sessions/2026-04-24-quality-pipeline-redesign.md,195,ARCHIVE,"Completed session handoff for the quality pipeline v2 redesign."
docs/sessions/2026-04-24-v2-implementation-handoff.md,166,ARCHIVE,"Historical record of v2 implementation and Codex review rounds."
docs/sessions/2026-04-24-v2-smoke-handoff.md,172,ARCHIVE,"Completed session handoff for early v2 smoke validation."
docs/sessions/2026-04-25-handoff-378-failed-batch.md,128,ARCHIVE,"Historical record of batch failure analysis and recovery plan."
docs/sessions/2026-04-25-quality-improvement-plan.md,242,KEEP_MD,"Active strategic plan for the site-wide quality improvement campaign."
docs/sessions/2026-04-25-v2-smoke-green.md,255,ARCHIVE,"Completed session record for successful v2 pipeline smoke tests."
docs/sessions/2026-04-26-388-handoff-v2.md,162,ARCHIVE,"Historical session handoff for autonomous quality batch loop."
docs/sessions/2026-04-26-388-handoff-v3.md,197,ARCHIVE,"Completed session record for #388 progress and AI history consults."
docs/sessions/2026-04-26-388-handoff-v4.md,127,ARCHIVE,"Historical session record for route design and bug fixes."
docs/sessions/2026-04-26-388-handoff.md,135,ARCHIVE,"Completed session handoff for the initial site-wide rewrite batch."
docs/sessions/2026-04-26-overnight-handoff.md,109,ARCHIVE,"Historical handoff for the autonomous overnight Codex chain."
docs/sessions/2026-04-27-claude-handoff-to-gemini.md,52,ARCHIVE,"Completed handoff regarding prose capacity plan anchoring."
docs/sessions/2026-04-27-gemini-handoff-to-claude.md,17,ARCHIVE,"Historical handoff regarding implementation of word budgets."
docs/sessions/2026-04-28-claude-research-queue-cap-handoff.md,154,ARCHIVE,"Completed record of research queue management under API limits."
docs/sessions/2026-04-28-claude-research-redistribution-handoff.md,151,ARCHIVE,"Historical record of research duty redistribution after peer failure."
docs/sessions/2026-04-28-part1-prose-shipped-handoff.md,184,ARCHIVE,"Completed handoff for Part 1 AI history prose shipment."
docs/sessions/2026-04-28-part2-prose-pipeline-handoff.md,221,ARCHIVE,"Historical record of Part 2 prose pipeline and dispatcher hardening."
docs/sessions/2026-04-28-part3-prose-shipped-handoff.md,227,ARCHIVE,"Completed handoff for Part 2 closeout and Part 3 prose shipment."
docs/sessions/2026-04-29-part1-prose-and-pipeline-pivot-handoff.md,202,ARCHIVE,"Historical record of the prose pipeline pivot to Codex gpt-5.5."
